"代码","名称","最新价","涨跌额","涨跌幅","5分钟涨跌幅","60日涨跌幅","年初至今","买入价","卖出价","买量","卖量","成交量","成交额","股息率TTM","今开","昨收","最高","最低","换手率","涨跌速率","振幅","市盈率TTM","市盈率(静)","市净率","量比","委比","盘前价","盘后价","盘前涨跌幅","盘后涨跌幅","盘前额","盘后额","盘前振幅","盘后振幅","盘前涨跌额","盘后涨跌额","总市值","流通值","总股本","流通股","5日涨跌幅","10日涨跌幅","20日涨跌幅","120日涨跌幅","250日涨跌幅","所属行业","道琼斯指数相关性","纳斯达克100相关性","标普500相关性","罗素2000相关性","费城半导体指数相关性","VIX指数相关性","恒生指数相关性","恒生科技指数相关性","富时中国50指数相关性","沪深300相关性","富时中国A50指数相关性","日经225相关性","TOPIX指数相关性","富时海峡指数相关性","大马综合指数相关性","TSX相关性","ASX200相关性","期权总成交","期权总持仓","正股IV","正股HV","正股IV-正股HV","IV等级","IV百分位数","行权价","到期日","未平仓数","溢价","隐含波动率","Delta","Gamma","Theta","Vega","Rho","距到期日","内在价值","时间价值","杠杆倍数","有效杠杆","盈亏平衡点","到盈亏平衡","盈利概率"
"06098","碧桂园服务","6.870","+0.090","+1.33%","+0.29%","+2.28%","+32.20%","6.860","6.870","32000","90000","22434946","152653033.00","4.700%","6.800","6.780","6.890","6.710","0.67%","0.15%","2.66%","11.763","11.763","0.580","2.43","-21.49%","0.000","0.000","0.00%","0.00%","0.00","0.00","0.00","0.00","0.000","0.000","22968994095.54","22968994095.54","3343376142","3343376142","+0.59%","+3.15%","+7.18%","+40.30%","+45.96%","物业服务及管理","-","-","-","-","-","-","0.61","0.59","0.61","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"00451","协鑫新能源","0.450","-0.010","-2.17%","0.00%","+23.29%","-7.22%","0.445","0.450","26000","262000","7971707","3556106.00","0.000%","0.465","0.460","0.465","0.435","0.51%","0.00%","6.52%","亏损","亏损","0.383","1.33","-58.34%","0.000","0.000","0.00%","0.00%","0.00","0.00","0.00","0.00","0.000","0.000","699445316.70","699445316.70","1554322926","1554322926","0.00%","0.00%","+12.50%","-4.26%","+18.42%","非传统/可再生能源","-","-","-","-","-","-","0.39","0.39","0.38","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"06610","飞天云动","0.290","0.000","0.00%","0.00%","+19.34%","-10.77%","0.285","0.290","61000","159000","3949000","1122950.00","0.000%","0.290","0.290","0.290","0.280","0.18%","0.00%","3.45%","亏损","亏损","0.421","0.37","-19.60%","0.000","0.000","0.00%","0.00%","0.00","0.00","0.00","0.00","0.000","0.000","628472340.00","628472340.00","2167146000","2167146000","+9.43%","+22.36%","+11.54%","+3.57%","-45.28%","应用软件","-","-","-","-","-","-","0.49","0.52","0.49","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03908","中金公司","20.950","+0.400","+1.95%","+0.24%","+53.80%","+64.68%","20.900","20.950","183200","43200","40656683","840585087.00","0.940%","20.400","20.550","21.100","20.100","2.14%","0.24%","4.87%","14.359","16.444","0.990","1.19","-20.94%","0.000","0.000","0.00%","0.00%","0.00","0.00","0.00","0.00","0.000","0.000","101131031384.60","39882817266.60","4827256868","1903714428","+10.61%","+13.49%","+30.44%","+65.99%","+160.14%","证券及经纪","-","-","-","-","-","-","0.73","0.74","0.74","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07552","南方两倍做空恒科","1.536","-0.012","-0.78%","-0.39%","-24.93%","-51.24%","1.536","1.538","349500","775900","265087920","409450241.00","0.000%","1.544","1.548","1.562","1.528","8.04%","-0.26%","2.20%","-","-","0.996","0.48","64.92%","0.000","0.000","0.00%","0.00%","0.00","0.00","0.00","0.00","0.000","0.000","5063577600.00","5063577600.00","3296600000","3296600000","-6.34%","-9.96%","-15.14%","-48.63%","-73.97%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"09987","百胜中国","375.400","+3.200","+0.86%","+0.43%","+3.95%","+1.33%","375.200","375.600","50","2750","246600","92248834.00","1.690%","372.400","372.200","378.200","371.800","0.07%","0.16%","1.72%","19.502","19.649","3.088","0.42","-66.89%","0.000","0.000","0.00%","0.00%","0.00","0.00","0.00","0.00","0.000","0.000","138953205197.80","138953205197.80","370147057","370147057","+0.11%","-0.32%","+9.06%","+9.74%","+55.39%","餐饮","-","-","-","-","-","-","0.62","0.60","0.62","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"03032","恒生科技ETF","5.580","+0.015","+0.27%","+0.09%","+13.05%","+25.28%","5.575","5.580","10000","41200","20854871","116102100.00","0.000%","5.580","5.565","5.600","5.535","2.11%","-0.09%","1.17%","-","-","1.001","0.82","-52.06%","0.000","0.000","0.00%","0.00%","0.00","0.00","0.00","0.00","0.000","0.000","5507075493.36","5507075493.36","986931092","986931092","+3.24%","+4.99%","+8.03%","+22.91%","+52.13%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"09896","名创优品","34.050","-0.600","-1.73%","-0.15%","+4.45%","-26.64%","34.000","34.050","41000","12000","6542135","223631944.00","3.470%","34.650","34.650","34.850","33.900","0.53%","0.00%","2.74%","15.727","14.778","3.625","1.38","12.42%","0.000","0.000","0.00%","0.00%","0.00","0.00","0.00","0.00","0.000","0.000","41771137855.05","41771137855.05","1226758821","1226758821","-4.35%","-4.89%","+1.49%","-24.19%","-3.49%","多元化零售商","-","-","-","-","-","-","0.49","0.51","0.50","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02390","知乎-W","12.760","+0.100","+0.79%","0.00%","+27.73%","+31.82%","12.660","12.760","4000","2500","67900","864160.00","0.000%","12.660","12.660","12.800","12.560","0.03%","0.00%","1.90%","亏损","亏损","0.756","0.86","-12.06%","0.000","0.000","0.00%","0.00%","0.00","0.00","0.00","0.00","0.000","0.000","3359858823.20","3359858823.20","263311820","263311820","+4.08%","+4.93%","+32.09%","+43.21%","+54.29%","广告及宣传","-","-","-","-","-","-","0.48","0.49","0.48","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"02255","海昌海洋公园","0.820","+0.010","+1.23%","0.00%","0.00%","+46.43%","0.810","0.820","2908000","2021000","54331000","44516920.00","0.000%","0.820","0.810","0.830","0.810","0.67%","0.00%","2.47%","亏损","亏损","3.580","1.19","-33.58%","0.000","0.000","0.00%","0.00%","0.00","0.00","0.00","0.00","0.000","0.000","6653481640.00","6653481640.00","8114002000","8114002000","+3.80%","+2.50%","+17.14%","+46.43%","+13.89%","消闲及文娱设施","-","-","-","-","-","-","0.25","0.25","0.24","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"01833","平安好医生","9.350","-0.360","-3.71%","+0.21%","+28.97%","+50.81%","9.350","9.360","46700","20500","19591022","183412085.00","53.700%","9.780","9.710","9.790","9.220","0.91%","-0.11%","5.87%","198.936","228.048","5.214","1.78","-17.80%","0.000","0.000","0.00%","0.00%","0.00","0.00","0.00","0.00","0.000","0.000","20209498782.00","20209498782.00","2161443720","2161443720","-2.71%","-3.21%","+20.80%","+51.54%","+1275.00%","医疗及医学美容服务","-","-","-","-","-","-","0.10","0.09","0.09","-","-","-","-","-","-","-","-","1452","18254","49.99%","39.71%","10.28%","36","31%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"07226","南方两倍做多恒科","5.665","+0.030","+0.53%","+0.18%","+23.96%","+34.24%","5.665","5.670","509000","591800","135893089","766318809.00","0.000%","5.660","5.635","5.700","5.580","7.12%","0.09%","2.13%","-","-","1.001","0.53","-60.80%","0.000","0.000","0.00%","0.00%","0.00","0.00","0.00","0.00","0.000","0.000","10815844600.00","10815844600.00","1909240000","1909240000","+6.29%","+10.11%","+16.04%","+30.41%","+73.99%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
